id,text,language,category,subcategory,priority,duplicate_of
480,"मुझसे सेमेस्टर फीस में Rs. 2,500 अतिरिक्त लिया गया है बिना किसी कारण के।",hi,Fees_Accounts,fee_discrepancy,4,
757,ground floor lab mein internet baar baar disconnect ho raha hai.,hinglish,IT_Library,wifi_network,2,
1287,कैंटीन में खाने की क्वालिटी इस महीने काफी गिर गई है।,hi,Canteen,food_quality,1,
129,Aaj a professor ka behaviour theek nahi tha class mein.,hinglish,Academics,faculty_conduct,2,
475,मुझसे सेमेस्टर फीस में Rs. 500 अतिरिक्त लिया गया है बिना किसी कारण के।,hi,Fees_Accounts,fee_discrepancy,3,
999,There is a sanitation and cleanliness problem near the 3rd floor corridor.,en,Infrastructure,sanitation_cleanliness,3,
449,Examination procedure mein issue hai aur correct process ki guidance chahiye.,hinglish,Examinations,examination_process,3,
83,"Professor Data Structures ke concepts clearly explain nahi kar rahe, samajhne mein problem ho rahi hai.",hinglish,Academics,teaching_quality,2,
1086,Construction work is blocking access to a common college facility.,en,Infrastructure,construction_facility_disruption,3,
991,There is a sanitation and cleanliness problem near the ground floor corridor.,en,Infrastructure,sanitation_cleanliness,3,
1337,Canteen ke food counter ke paas insects dikhe.,hinglish,Canteen,food_hygiene,2,
367,The exam datesheet has a timing or date conflict with another subject's exam.,en,Examinations,examination_schedule,3,
1259,College aane-jaane ka journey far-away students ke liye safety ya access problem create karta hai.,hinglish,Transport,travel_safety_access,3,
914,Furniture or physical equipment in the classroom lab is damaged and needs repair.,en,Infrastructure,classroom_lab_maintenance,3,
1550,The exam datesheet has a timing or date conflict with another subject's exam.,en,Examinations,examination_schedule,4,372
340,"रीवैल्यूएशन एप्लीकेशन दिए हुए two weeks हो गए, कृपया प्रोसेस करें।",hi,Examinations,revaluation,3,
490,"Fee receipt aur portal amount mein Rs. 8,000 ka difference hai.",hinglish,Fees_Accounts,fee_discrepancy,2,
22,"the elective course की क्लास और लैब का समय एक साथ है, टकराव हो रहा है।",hi,Academics,timetable_scheduling,2,
1029,3rd floor corridor ke paas safai aur sanitation ki problem hai.,hinglish,Infrastructure,sanitation_cleanliness,4,
746,ground floor लैब में इंटरनेट बार-बार डिस्कनेक्ट हो रहा है।,hi,IT_Library,wifi_network,3,
813,I have been waiting 3 days for a library book to be issued.,en,IT_Library,library_book_availability,2,
186,Attendance was not updated even after submitting a medical certificate.,en,Academics,attendance,3,
1046,There is not enough two-wheeler parking space for students on campus.,en,Infrastructure,parking_access,3,
1027,Block B ke washroom regularly clean nahi ho rahe hain.,hinglish,Infrastructure,sanitation_cleanliness,3,
952,Frequent electrical failures in the main building are disrupting lab sessions.,en,Infrastructure,electrical_issues,3,
275,There is a mismatch between internal and external marks for DBMS.,en,Examinations,marks_discrepancy,3,
1141,दूर से आने वाले Palghar के छात्रों के लिए रोज पूरा कॉलेज शेड्यूल करना मुश्किल हो रहा है।,hi,Transport,commuting_accessibility,2,
458,"I was charged Rs. 8,000 extra in my semester fee without explanation.",en,Fees_Accounts,fee_discrepancy,3,
804,"Operating Systems lab ka licensed software expire ho gaya hai, renew chahiye.",hinglish,IT_Library,software_license,3,
750,ground floor लैब में इंटरनेट बार-बार डिस्कनेक्ट हो रहा है।,hi,IT_Library,wifi_network,2,
1524,the main building mein WiFi 10 days se kaam nahi kar raha hai.,hinglish,IT_Library,wifi_network,2,764
967,"Block A 2nd floor के पास खुली वायरिंग है, यह असुरक्षित है।",hi,Infrastructure,electrical_issues,4,
534,3 days baad bhi caution deposit refund nahi mila.,hinglish,Fees_Accounts,refund,4,
76,"Professor DBMS ke concepts clearly explain nahi kar rahe, samajhne mein problem ho rahi hai.",hinglish,Academics,teaching_quality,2,
436,Examination procedure mein issue hai aur correct process ki guidance chahiye.,hinglish,Examinations,examination_process,3,
830,the elective course के लिए संदर्भ पुस्तक लाइब्रेरी में उपलब्ध नहीं है।,hi,IT_Library,library_book_availability,1,
1162,Boisar se daily travel ki wajah se students ke liye full college schedule follow karna difficult ho raha hai.,hinglish,Transport,commuting_accessibility,2,
1506,3rd floor लैब में इंटरनेट बार-बार डिस्कनेक्ट हो रहा है।,hi,IT_Library,wifi_network,2,738
39,"DBMS ka lecture aur lab dono same time pe hai, clash ho raha hai.",hinglish,Academics,timetable_scheduling,2,
155,"Computer Networks का सिलेबस बहुत जल्दी पढ़ाया जा रहा है, समझ नहीं आ रहा।",hi,Academics,syllabus_course_progress,2,
157,Computer Networks का जरूरी सिलेबस अभी तक पूरा नहीं हुआ है।,hi,Academics,syllabus_course_progress,3,
540,"Mera Rs. 8,000 ka refund 10 days se pending hai.",hinglish,Fees_Accounts,refund,3,
1302,Canteen mein khane ki quality is mahine kaafi gir gayi hai.,hinglish,Canteen,food_quality,1,
287,the elective course के इंटरनल और एक्सटर्नल मार्क्स में अंतर है।,hi,Examinations,marks_discrepancy,2,
575,Scholarship application ke baare mein koi update nahi mila.,hinglish,Fees_Accounts,scholarship,3,
168,"Computer Networks ka syllabus bohot jaldi cover ho raha hai, samajh nahi aa raha.",hinglish,Academics,syllabus_course_progress,2,
360,"Computer Networks paper ka revaluation chahiye, marks galat lag rahe hain.",hinglish,Examinations,revaluation,4,
223,"Operating Systems mein meri attendance galat show ho rahi hai, main present tha.",hinglish,Academics,attendance,1,
1117,Construction work ki wajah se common college facility ka access block ho raha hai.,hinglish,Infrastructure,construction_facility_disruption,3,
626,"Fee payment fail ho gaya lekin Rs. 2,500 account se kat gaya.",hinglish,Fees_Accounts,payment_transaction,3,
1331,कैंटीन के फूड काउंटर के पास कीड़े दिखे।,hi,Canteen,food_hygiene,2,
1275,The food quality in the canteen has dropped significantly this month.,en,Canteen,food_quality,1,
948,"There is exposed wiring near the new wing ground floor, which is unsafe.",en,Infrastructure,electrical_issues,4,
983,"the new wing 4th floor ke paas exposed wiring hai, ye unsafe hai.",hinglish,Infrastructure,electrical_issues,4,
1198,मौजूदा लेक्चर टाइमिंग Boisar से दूर से आने वाले छात्रों के लिए समस्या पैदा करती है।,hi,Transport,transport_academic_conflict,2,
1413,डाइटरी रिस्ट्रिक्शन वाले छात्रों के लिए बहुत कम विकल्प हैं।,hi,Canteen,menu_variety,2,
737,3rd floor लैब में इंटरनेट बार-बार डिस्कनेक्ट हो रहा है।,hi,IT_Library,wifi_network,3,
567,मुझे स्कॉलरशिप एप्लीकेशन के बारे में कोई अपडेट नहीं मिला।,hi,Fees_Accounts,scholarship,2,
